// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "shuttlev.obj"
// 
// model size: 25.536 x 25.536 x 51.072
// 
// textures used: ['griff_arcelite_palette2.png']
// 
NVERTS 25
NFACES 46

VERTEX
-1.54002, 1.54002, 23.99600
-1.54002, 9.27999, 20.12600
-9.27999, 1.54002, 20.12600
1.54002, 1.54002, 23.99600
9.27999, 1.54002, 20.12600
1.54002, 9.27999, 20.12600
-1.05158, -8.64103, -25.53600
-9.14079, 0.00000, -25.53600
-1.05158, 8.58802, -25.53600
1.05158, -8.64103, -25.53600
1.05158, 8.58802, -25.53600
9.14079, 0.00000, -25.53600
-0.00000, 12.76800, -25.53600
-12.76800, 0.00000, -25.53600
-0.00000, -12.76800, -25.53600
12.76800, 0.00000, -25.53600
-12.76800, 12.76800, 12.76800
-0.00000, 12.76800, 19.15200
12.76800, 12.76800, 12.76800
-12.76800, 0.00000, 19.15200
-12.76800, -12.76800, 12.76800
-0.00000, -12.76800, 19.15200
12.76800, -12.76800, 12.76800
12.76800, 0.00000, 19.15200
-0.00000, 0.00000, 25.53600

FACES
0,0,0,	-0.00000,1.00000,-0.00000,	3,	16,12,18
1,0,0,	-0.00000,1.00000,-0.00000,	3,	16,18,17
2,0,0,	1.00000,-0.00000,-0.00000,	3,	18,15,22
3,0,0,	1.00000,-0.00000,-0.00000,	3,	23,18,22
4,0,0,	-0.00000,-1.00000,-0.00000,	3,	22,14,20
5,0,0,	-0.00000,-1.00000,-0.00000,	3,	22,20,21
6,0,0,	-1.00000,-0.00000,-0.00000,	3,	13,16,20
7,0,0,	-1.00000,-0.00000,-0.00000,	3,	16,19,20
8,0,0,	0.68825,0.68825,-0.22942,	3,	18,12,15
9,0,0,	0.68825,-0.68825,-0.22942,	3,	15,14,22
10,0,0,	-0.68825,-0.68825,-0.22942,	3,	14,13,20
11,0,0,	-0.68825,0.68825,-0.22942,	3,	12,16,13
12,0,0,	-0.40825,0.40825,0.81650,	3,	16,17,19
13,0,0,	-0.40825,0.40825,0.81650,	3,	2,1,0
14,0,0,	0.40825,0.40825,0.81650,	3,	17,18,23
15,0,0,	0.40825,0.40825,0.81650,	3,	5,4,3
16,0,0,	-0.40825,0.40824,0.81650,	3,	2,0,24
17,0,0,	-0.40825,0.40825,0.81650,	3,	19,2,24
18,0,0,	-0.40825,0.40825,0.81650,	3,	1,17,24
19,0,0,	-0.40824,0.40825,0.81650,	3,	0,1,24
20,0,0,	-0.40825,0.40825,0.81650,	3,	17,2,19
21,0,0,	-0.40825,0.40825,0.81650,	3,	17,1,2
22,0,0,	0.40824,0.40825,0.81650,	3,	5,3,24
23,0,0,	0.40825,0.40825,0.81650,	3,	17,5,24
24,0,0,	0.40825,0.40825,0.81650,	3,	4,23,24
25,0,0,	0.40825,0.40824,0.81650,	3,	3,4,24
26,0,0,	0.40825,0.40825,0.81650,	3,	4,17,23
27,0,0,	0.40825,0.40825,0.81650,	3,	5,17,4
28,0,0,	-0.40825,-0.40825,0.81650,	3,	20,19,21
29,0,0,	0.40825,-0.40825,0.81650,	3,	23,22,21
30,0,0,	-0.00000,-0.00000,-1.00000,	3,	8,7,6
31,0,0,	-0.00000,-0.00000,-1.00000,	3,	11,10,9
32,0,0,	-0.00000,-0.00000,-1.00000,	3,	8,6,14
33,0,0,	-0.00000,-0.00000,-1.00000,	3,	12,8,14
34,0,0,	-0.00000,-0.00000,-1.00000,	3,	6,13,14
35,0,0,	-0.00000,-0.00000,-1.00000,	3,	7,13,6
36,0,0,	-0.00000,-0.00000,-1.00000,	3,	8,13,7
37,0,0,	-0.00000,-0.00000,-1.00000,	3,	8,12,13
38,0,0,	-0.00000,-0.00000,-1.00000,	3,	15,9,14
39,0,0,	-0.00000,-0.00000,-1.00000,	3,	15,11,9
40,0,0,	-0.00000,-0.00000,-1.00000,	3,	10,12,14
41,0,0,	-0.00000,-0.00000,-1.00000,	3,	9,10,14
42,0,0,	-0.00000,-0.00000,-1.00000,	3,	15,10,11
43,0,0,	-0.00000,-0.00000,-1.00000,	3,	12,10,15
44,0,0,	-0.40825,-0.40825,0.81650,	3,	19,24,21
45,0,0,	0.40825,-0.40825,0.81650,	3,	24,23,21

TEXTURES
griff_arcelite_palette2.png	1.0 1.0	0.09356 0.41537	0.08755 0.39650	0.08154 0.41537
griff_arcelite_palette2.png	1.0 1.0	0.09356 0.41537	0.08154 0.41537	0.08755 0.41851
griff_arcelite_palette2.png	1.0 1.0	0.08417 0.40016	0.10304 0.40617	0.08417 0.41218
griff_arcelite_palette2.png	1.0 1.0	0.08103 0.40617	0.08417 0.40016	0.08417 0.41218
griff_arcelite_palette2.png	1.0 1.0	0.09404 0.41537	0.10005 0.39650	0.10606 0.41537
griff_arcelite_palette2.png	1.0 1.0	0.09404 0.41537	0.10606 0.41537	0.10005 0.41851
griff_arcelite_palette2.png	1.0 1.0	0.10355 0.40827	0.08469 0.40226	0.08469 0.41428
griff_arcelite_palette2.png	1.0 1.0	0.08469 0.40226	0.08154 0.40827	0.08469 0.41428
griff_arcelite_palette2.png	1.0 1.0	0.20918 0.41537	0.21519 0.39650	0.20918 0.39650
griff_arcelite_palette2.png	1.0 1.0	0.22168 0.39650	0.22769 0.39650	0.22168 0.41537
griff_arcelite_palette2.png	1.0 1.0	0.22769 0.39650	0.23370 0.39650	0.23370 0.41537
griff_arcelite_palette2.png	1.0 1.0	0.21519 0.39650	0.22120 0.41537	0.22120 0.39650
griff_arcelite_palette2.png	1.0 1.0	0.02831 0.40471	0.02230 0.40471	0.02831 0.41072
griff_arcelite_palette2.png	1.0 1.0	0.28885 0.41579	0.28284 0.40978	0.28284 0.41579
griff_arcelite_palette2.png	1.0 1.0	0.02623 0.40288	0.02022 0.40288	0.02022 0.40889
griff_arcelite_palette2.png	1.0 1.0	0.28677 0.40795	0.28076 0.41396	0.28677 0.41396
griff_arcelite_palette2.png	1.0 1.0	0.16061 0.41224	0.15460 0.41224	0.15460 0.41224
griff_arcelite_palette2.png	1.0 1.0	0.16061 0.41224	0.16061 0.41224	0.15460 0.41224
griff_arcelite_palette2.png	1.0 1.0	0.15460 0.40623	0.15460 0.40623	0.15460 0.41224
griff_arcelite_palette2.png	1.0 1.0	0.15460 0.41224	0.15460 0.40623	0.15460 0.41224
griff_arcelite_palette2.png	1.0 1.0	0.15460 0.40623	0.16061 0.41224	0.16061 0.41224
griff_arcelite_palette2.png	1.0 1.0	0.15460 0.40623	0.15460 0.40623	0.16061 0.41224
griff_arcelite_palette2.png	1.0 1.0	0.15853 0.40440	0.15853 0.41041	0.15853 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.15853 0.40440	0.15853 0.40440	0.15853 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.15252 0.41041	0.15252 0.41041	0.15853 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.15853 0.41041	0.15252 0.41041	0.15853 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.15252 0.41041	0.15853 0.40440	0.15252 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.15853 0.40440	0.15853 0.40440	0.15252 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.02860 0.41080	0.02860 0.40478	0.02259 0.41080
griff_arcelite_palette2.png	1.0 1.0	0.02278 0.40414	0.02278 0.41015	0.02879 0.41015
griff_arcelite_palette2.png	1.0 1.0	0.34790 0.40311	0.35391 0.40912	0.34790 0.41513
griff_arcelite_palette2.png	1.0 1.0	0.34189 0.40912	0.34790 0.40311	0.34790 0.41513
griff_arcelite_palette2.png	1.0 1.0	0.15440 0.40440	0.15440 0.41642	0.15440 0.41642
griff_arcelite_palette2.png	1.0 1.0	0.15440 0.40440	0.15440 0.40440	0.15440 0.41642
griff_arcelite_palette2.png	1.0 1.0	0.15440 0.41642	0.16041 0.41041	0.15440 0.41642
griff_arcelite_palette2.png	1.0 1.0	0.16041 0.41041	0.16041 0.41041	0.15440 0.41642
griff_arcelite_palette2.png	1.0 1.0	0.15440 0.40440	0.16041 0.41041	0.16041 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.15440 0.40440	0.15440 0.40440	0.16041 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.14839 0.41041	0.15440 0.41642	0.15440 0.41642
griff_arcelite_palette2.png	1.0 1.0	0.14839 0.41041	0.14839 0.41041	0.15440 0.41642
griff_arcelite_palette2.png	1.0 1.0	0.15440 0.40440	0.15440 0.40440	0.15440 0.41642
griff_arcelite_palette2.png	1.0 1.0	0.15440 0.41642	0.15440 0.40440	0.15440 0.41642
griff_arcelite_palette2.png	1.0 1.0	0.14839 0.41041	0.15440 0.40440	0.14839 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.15440 0.40440	0.15440 0.40440	0.14839 0.41041
griff_arcelite_palette2.png	1.0 1.0	0.58590 0.91519	0.57989 0.91519	0.57989 0.92120
griff_arcelite_palette2.png	1.0 1.0	0.58610 0.91454	0.58009 0.91454	0.58610 0.92055

END
