// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "monitor.obj"
// 
// model size: 70.000 x 56.000 x 140.000
// 
// textures used: ['griff_arcelite_palette2.png']
// 
NVERTS 20
NFACES 35

VERTEX
-0.00000, -14.00000, -70.00000
21.00000, 2.80000, -70.00000
-21.00000, 2.80000, -70.00000
-0.00000, -28.00000, -21.00000
35.00000, 0.00000, -21.00000
-35.00000, 0.00000, -21.00000
-0.00000, 7.00000, 70.00000
-3.28102, 26.71630, -35.15380
3.28102, 26.71630, -35.15380
3.28102, 27.19970, -37.73170
-3.28102, 27.19970, -37.73170
-8.16312, 2.13735, -70.00000
-0.00000, 10.30050, -70.00000
8.16312, 2.13735, -70.00000
-0.00000, -6.02577, -70.00000
-0.00000, 28.00000, -42.00000
-14.00000, 28.00000, -42.00000
14.00000, 28.00000, -42.00000
12.60000, 14.00000, -70.00000
-12.60000, 14.00000, -70.00000

FACES
1,0,0,	-0.00000,-0.00000,-1.00000,	3,	1,14,0
1,0,0,	-0.60970,-0.76213,-0.21775,	3,	2,3,0
1,0,0,	-0.00000,-0.00000,-1.00000,	3,	2,14,11
1,0,0,	-0.75742,0.56806,-0.32190,	3,	2,19,16
1,0,0,	0.59829,-0.74787,0.28764,	3,	3,6,4
1,0,0,	-0.69682,0.68415,0.21538,	3,	5,16,6
1,0,0,	-0.00000,0.98287,0.18429,	3,	7,8,6
1,0,0,	-0.00001,0.98287,0.18430,	3,	7,16,10
1,0,0,	-0.00000,0.98287,0.18429,	3,	10,17,9
1,0,0,	-0.00000,-0.00000,-1.00000,	3,	12,14,13
1,0,0,	-0.00000,-0.00000,-1.00000,	3,	12,19,11
1,0,0,	-0.00000,0.89443,-0.44721,	3,	15,19,18
1,0,0,	0.75742,0.56806,-0.32190,	3,	17,18,1
2,0,0,	-0.00000,-0.00000,-1.00000,	3,	0,14,2
2,0,0,	-0.00000,-0.00000,-1.00000,	3,	1,18,13
2,0,0,	-0.85198,0.47686,-0.21617,	3,	2,16,5
2,0,0,	0.60970,-0.76213,-0.21775,	3,	3,4,1
2,0,0,	-0.59829,-0.74787,0.28764,	3,	5,6,3
2,0,0,	0.00000,0.98287,0.18429,	3,	6,16,7
2,0,0,	0.69682,0.68415,0.21538,	3,	6,17,4
2,0,0,	-0.00000,0.98287,0.18430,	3,	7,9,8
2,0,0,	-0.00000,-0.00000,-1.00000,	3,	11,14,12
2,0,0,	-0.00000,-0.00000,-1.00000,	3,	11,19,2
2,0,0,	-0.00000,0.89443,-0.44721,	3,	15,18,17
2,0,0,	-0.00000,0.98287,0.18429,	3,	16,17,10
2,0,0,	-0.00000,0.89443,-0.44721,	3,	16,19,15
2,0,0,	-0.00000,-0.00000,-1.00000,	3,	18,19,12
3,0,0,	0.60970,-0.76213,-0.21775,	3,	0,3,1
3,0,0,	-0.60970,-0.76213,-0.21775,	3,	2,5,3
3,0,0,	0.85198,0.47686,-0.21617,	3,	4,17,1
3,0,0,	-0.00000,0.98287,0.18430,	3,	7,10,9
3,0,0,	0.00001,0.98287,0.18430,	3,	9,17,8
3,0,0,	-0.00000,-0.00000,-1.00000,	3,	13,14,1
3,0,0,	-0.00000,-0.00000,-1.00000,	3,	13,18,12
4,0,0,	-0.00000,0.98287,0.18429,	3,	8,17,6

TEXTURES
griff_arcelite_palette2.png	1.0 1.0	0.01783 0.90413	0.02267 0.90613	0.02267 0.90794
griff_arcelite_palette2.png	1.0 1.0	0.91216 0.90369	0.90725 0.91524	0.90725 0.90369
griff_arcelite_palette2.png	1.0 1.0	0.02751 0.90413	0.02267 0.90613	0.02455 0.90428
griff_arcelite_palette2.png	1.0 1.0	0.21468 0.90369	0.21272 0.90369	0.21304 0.91029
griff_arcelite_palette2.png	1.0 1.0	0.09110 0.89473	0.09110 0.91618	0.08293 0.89473
griff_arcelite_palette2.png	1.0 1.0	0.15232 0.89473	0.14742 0.88978	0.14415 0.91618
griff_arcelite_palette2.png	1.0 1.0	0.21464 0.89139	0.21311 0.89139	0.21388 0.91618
griff_arcelite_palette2.png	1.0 1.0	0.21464 0.89139	0.21714 0.88978	0.21464 0.89079
griff_arcelite_palette2.png	1.0 1.0	0.21464 0.89079	0.21061 0.88978	0.21311 0.89079
griff_arcelite_palette2.png	1.0 1.0	0.28711 0.90592	0.28711 0.90962	0.28523 0.90777
griff_arcelite_palette2.png	1.0 1.0	0.02267 0.90243	0.02557 0.90159	0.02455 0.90428
griff_arcelite_palette2.png	1.0 1.0	0.90629 0.54025	0.90924 0.53365	0.90335 0.53365
griff_arcelite_palette2.png	1.0 1.0	0.21471 0.91029	0.21504 0.90369	0.21307 0.90369
griff_arcelite_palette2.png	1.0 1.0	0.02267 0.90794	0.02267 0.90613	0.02751 0.90413
griff_arcelite_palette2.png	1.0 1.0	0.01783 0.90413	0.01976 0.90159	0.02079 0.90428
griff_arcelite_palette2.png	1.0 1.0	0.21468 0.90369	0.21304 0.91029	0.21794 0.91524
griff_arcelite_palette2.png	1.0 1.0	0.96877 0.91114	0.96060 0.91114	0.96387 0.89958
griff_arcelite_palette2.png	1.0 1.0	0.03365 0.89883	0.02548 0.92028	0.02548 0.89883
griff_arcelite_palette2.png	1.0 1.0	0.21388 0.91618	0.21714 0.88978	0.21464 0.89139
griff_arcelite_palette2.png	1.0 1.0	0.15236 0.92028	0.14909 0.89388	0.14419 0.89883
griff_arcelite_palette2.png	1.0 1.0	0.34550 0.84956	0.34397 0.84896	0.34397 0.84956
griff_arcelite_palette2.png	1.0 1.0	0.28899 0.90777	0.28711 0.90962	0.28711 0.90592
griff_arcelite_palette2.png	1.0 1.0	0.02455 0.90428	0.02557 0.90159	0.02751 0.90413
griff_arcelite_palette2.png	1.0 1.0	0.34398 0.91302	0.34104 0.90642	0.34071 0.91302
griff_arcelite_palette2.png	1.0 1.0	0.21714 0.88978	0.21061 0.88978	0.21464 0.89079
griff_arcelite_palette2.png	1.0 1.0	0.34725 0.91302	0.34692 0.90642	0.34398 0.91302
griff_arcelite_palette2.png	1.0 1.0	0.01976 0.90159	0.02557 0.90159	0.02267 0.90243
griff_arcelite_palette2.png	1.0 1.0	0.96877 0.89958	0.96877 0.91114	0.96387 0.89958
griff_arcelite_palette2.png	1.0 1.0	0.91216 0.90369	0.91542 0.91524	0.90725 0.91524
griff_arcelite_palette2.png	1.0 1.0	0.20981 0.91524	0.21471 0.91029	0.21307 0.90369
griff_arcelite_palette2.png	1.0 1.0	0.34550 0.84956	0.34550 0.84896	0.34397 0.84896
griff_arcelite_palette2.png	1.0 1.0	0.21311 0.89079	0.21061 0.88978	0.21311 0.89139
griff_arcelite_palette2.png	1.0 1.0	0.02079 0.90428	0.02267 0.90613	0.01783 0.90413
griff_arcelite_palette2.png	1.0 1.0	0.02079 0.90428	0.01976 0.90159	0.02267 0.90243
griff_arcelite_palette2.png	1.0 1.0	0.21311 0.89139	0.21061 0.88978	0.21388 0.91618

END
