// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "chameleon.obj"
// 
// model size: 72.576 x 43.546 x 136.080
// 
// textures used: ['griff_arcelite_palette2.png']
// 
NVERTS 18
NFACES 32

VERTEX
-0.00000, 11.87020, -68.04000
-0.00000, 21.77280, -68.04000
-15.82690, 0.00000, -68.04000
-29.03040, 0.00000, -68.04000
15.82690, 0.00000, -68.04000
-0.00000, -11.87020, -68.04000
-0.00000, -21.77280, -68.04000
29.03040, 0.00000, -68.04000
-7.25760, 21.77280, -31.75200
7.25760, 21.77280, -31.75200
-7.25760, -21.77280, -31.75200
-36.28800, 0.00000, -31.75200
36.28800, 0.00000, -31.75200
7.25760, -21.77280, -31.75200
-0.00000, 21.77280, 4.53600
-0.00000, -21.77280, 4.53600
-16.32960, 0.00000, 68.04000
16.32960, 0.00000, 68.04000

FACES
0,0,0,	-0.00000,-0.94595,0.32432,	3,	16,17,15
1,0,0,	-0.00000,0.94595,0.32432,	3,	14,17,16
2,0,0,	0.59573,-0.79430,0.11915,	3,	12,13,15
3,0,0,	0.59573,-0.79430,0.11915,	3,	17,12,15
4,0,0,	0.59573,0.79430,0.11915,	3,	14,9,12
5,0,0,	0.59573,0.79430,0.11915,	3,	14,12,17
6,0,0,	-0.59573,-0.79430,0.11915,	3,	10,11,15
7,0,0,	-0.59573,-0.79430,0.11915,	3,	11,16,15
8,0,0,	-0.59573,0.79430,0.11915,	3,	8,14,11
9,0,0,	-0.59573,0.79430,0.11915,	3,	11,14,16
10,0,0,	0.59573,0.79430,-0.11915,	3,	9,7,12
11,0,0,	0.59573,0.79430,-0.11915,	3,	9,1,7
12,0,0,	0.59573,-0.79430,-0.11915,	3,	7,6,13
13,0,0,	0.59573,-0.79430,-0.11915,	3,	12,7,13
14,0,0,	-0.59573,0.79430,-0.11915,	3,	1,8,3
15,0,0,	-0.59573,0.79430,-0.11915,	3,	3,8,11
16,0,0,	-0.59573,-0.79430,-0.11915,	3,	6,3,10
17,0,0,	-0.59573,-0.79430,-0.11915,	3,	3,11,10
18,0,0,	-0.00000,-1.00000,-0.00000,	3,	13,10,15
19,0,0,	-0.00000,-1.00000,-0.00000,	3,	6,10,13
20,0,0,	-0.00000,-0.00000,-1.00000,	3,	0,2,5
21,0,0,	-0.00000,-0.00000,-1.00000,	3,	4,0,5
22,0,0,	-0.00000,-0.00000,-1.00000,	3,	2,3,6
23,0,0,	-0.00000,-0.00000,-1.00000,	3,	5,2,6
24,0,0,	-0.00000,-0.00000,-1.00000,	3,	1,3,2
25,0,0,	-0.00000,-0.00000,-1.00000,	3,	0,1,2
26,0,0,	-0.00000,-0.00000,-1.00000,	3,	1,0,4
27,0,0,	-0.00000,-0.00000,-1.00000,	3,	7,1,4
28,0,0,	-0.00000,-0.00000,-1.00000,	3,	4,5,6
29,0,0,	-0.00000,-0.00000,-1.00000,	3,	7,4,6
30,0,0,	-0.00000,1.00000,-0.00000,	3,	8,9,14
31,0,0,	-0.00000,1.00000,-0.00000,	3,	1,9,8

TEXTURES
griff_arcelite_palette2.png	1.0 1.0	0.59748 0.91922	0.59045 0.91922	0.59396 0.90540
griff_arcelite_palette2.png	1.0 1.0	0.90680 0.77626	0.90329 0.79008	0.91031 0.79008
griff_arcelite_palette2.png	1.0 1.0	0.15364 0.77751	0.15988 0.77751	0.16144 0.78541
griff_arcelite_palette2.png	1.0 1.0	0.15643 0.79024	0.15214 0.76852	0.15995 0.77642
griff_arcelite_palette2.png	1.0 1.0	0.72505 0.97536	0.72349 0.96746	0.71725 0.96746
griff_arcelite_palette2.png	1.0 1.0	0.79995 0.76862	0.79215 0.76072	0.79644 0.78243
griff_arcelite_palette2.png	1.0 1.0	0.14836 0.78170	0.15460 0.78170	0.14680 0.78959
griff_arcelite_palette2.png	1.0 1.0	0.15310 0.77271	0.14881 0.79442	0.14530 0.78060
griff_arcelite_palette2.png	1.0 1.0	0.72243 0.97165	0.72086 0.97954	0.72867 0.97165
griff_arcelite_palette2.png	1.0 1.0	0.80358 0.76491	0.79577 0.77280	0.79928 0.78662
griff_arcelite_palette2.png	1.0 1.0	0.66611 0.97883	0.66143 0.97093	0.65987 0.97883
griff_arcelite_palette2.png	1.0 1.0	0.84588 0.97284	0.84745 0.96494	0.84120 0.96494
griff_arcelite_palette2.png	1.0 1.0	0.03444 0.77705	0.04068 0.77705	0.03912 0.78494
griff_arcelite_palette2.png	1.0 1.0	0.10029 0.78344	0.10185 0.77555	0.10653 0.78344
griff_arcelite_palette2.png	1.0 1.0	0.84745 0.96494	0.84901 0.97702	0.85369 0.96913
griff_arcelite_palette2.png	1.0 1.0	0.66643 0.96913	0.66174 0.97702	0.66799 0.97702
griff_arcelite_palette2.png	1.0 1.0	0.03022 0.78542	0.03646 0.78542	0.03178 0.79331
griff_arcelite_palette2.png	1.0 1.0	0.10388 0.78392	0.10544 0.79181	0.09919 0.79181
griff_arcelite_palette2.png	1.0 1.0	0.09323 0.78167	0.09635 0.78167	0.09479 0.78957
griff_arcelite_palette2.png	1.0 1.0	0.47049 0.53076	0.47205 0.53866	0.46893 0.53866
griff_arcelite_palette2.png	1.0 1.0	0.91630 0.65153	0.92211 0.65633	0.91630 0.66114
griff_arcelite_palette2.png	1.0 1.0	0.91049 0.65633	0.91630 0.65153	0.91630 0.66114
griff_arcelite_palette2.png	1.0 1.0	0.67160 0.77770	0.67160 0.77770	0.66580 0.78251
griff_arcelite_palette2.png	1.0 1.0	0.66580 0.78251	0.67160 0.77770	0.66580 0.78251
griff_arcelite_palette2.png	1.0 1.0	0.66580 0.77289	0.67160 0.77770	0.67160 0.77770
griff_arcelite_palette2.png	1.0 1.0	0.66580 0.77498	0.66580 0.77498	0.67160 0.77979
griff_arcelite_palette2.png	1.0 1.0	0.66580 0.77289	0.66580 0.77289	0.65999 0.77770
griff_arcelite_palette2.png	1.0 1.0	0.65999 0.77770	0.66580 0.77289	0.65999 0.77770
griff_arcelite_palette2.png	1.0 1.0	0.65999 0.77770	0.66580 0.78251	0.66580 0.78251
