// output from Obj2DatTex.py Wavefront text file conversion script
// (c) 2005 By Giles Williams
// 
// original file: "ghavial.obj"
// 
// model size: 56.628 x 28.314 x 75.504
// 
// textures used: ['griff_arcelite_palette2.png']
// 
NVERTS 17
NFACES 30

VERTEX
-10.74340, 9.37520, -27.12680
-10.74340, 11.65970, -24.53760
-18.87600, 0.00000, -37.75200
-18.87600, 14.15700, -21.70740
10.74340, 11.65970, -24.53760
10.74340, 9.37520, -27.12680
18.87600, 0.00000, -37.75200
18.87600, 14.15700, -21.70740
-11.32480, 12.28460, -13.84340
-9.55708, 11.35770, -9.95052
-28.31400, 0.00000, -18.87600
9.55708, 11.35770, -9.95052
11.32480, 12.28460, -13.84340
28.31400, 0.00000, -18.87600
-0.00000, -14.15700, -18.87600
-14.15700, 0.00000, 37.75200
14.15700, 0.00000, 37.75200

FACES
0,0,0,	-0.79654,0.57085,0.19913,	3,	10,3,15
1,0,0,	-0.44444,-0.88889,0.11111,	3,	10,15,14
2,0,0,	-0.00000,-0.97014,0.24254,	3,	15,16,14
3,0,0,	0.44444,-0.88889,0.11111,	3,	16,13,14
4,0,0,	0.79654,0.57085,0.19913,	3,	7,13,16
5,0,0,	-0.79780,0.45209,-0.39890,	3,	2,3,10
6,0,0,	-0.43644,-0.87287,-0.21822,	3,	2,10,14
7,0,0,	0.79780,0.45209,-0.39890,	3,	7,6,13
8,0,0,	0.43644,-0.87287,-0.21822,	3,	13,6,14
9,0,0,	-0.00000,-0.80000,-0.60000,	3,	6,2,14
10,0,0,	0.00001,0.74984,-0.66162,	3,	1,3,2
11,0,0,	-0.00004,0.74985,-0.66161,	3,	0,1,2
12,0,0,	-0.00000,0.74984,-0.66162,	3,	0,2,6
13,0,0,	-0.00000,0.74984,-0.66162,	3,	5,0,6
14,0,0,	0.00000,0.74984,-0.66162,	3,	7,5,6
15,0,0,	-0.00001,0.74985,-0.66161,	3,	7,4,5
16,0,0,	-0.00000,0.74983,-0.66163,	3,	7,3,4
17,0,0,	-0.00000,0.74983,-0.66163,	3,	3,1,4
18,0,0,	-0.00000,0.97281,0.23162,	3,	3,16,15
19,0,0,	-0.00000,0.97281,0.23162,	3,	3,7,12
20,0,0,	-0.00000,0.97281,0.23162,	3,	3,12,8
21,0,0,	-0.00000,0.97281,0.23162,	3,	12,7,16
22,0,0,	-0.00001,0.97280,0.23163,	3,	3,8,9
23,0,0,	0.00001,0.97281,0.23161,	3,	3,9,16
24,0,0,	-0.00001,0.97281,0.23162,	3,	11,12,16
25,0,0,	-0.00000,0.97281,0.23162,	3,	9,11,16
26,0,0,	-0.00000,0.97280,0.23163,	3,	12,11,9
27,0,0,	-0.00000,0.97280,0.23163,	3,	8,12,9
28,0,0,	-0.00000,0.74985,-0.66161,	3,	1,0,5
29,0,0,	-0.00000,0.74985,-0.66161,	3,	4,1,5

TEXTURES
griff_arcelite_palette2.png	1.0 1.0	0.16265 0.83360	0.15638 0.83189	0.15324 0.86770
griff_arcelite_palette2.png	1.0 1.0	0.27943 0.71517	0.27446 0.73320	0.26948 0.71517
griff_arcelite_palette2.png	1.0 1.0	0.34361 0.72226	0.33604 0.72226	0.33983 0.70854
griff_arcelite_palette2.png	1.0 1.0	0.27524 0.73320	0.27027 0.71517	0.28022 0.71517
griff_arcelite_palette2.png	1.0 1.0	0.14995 0.83189	0.14368 0.83360	0.15309 0.86770
griff_arcelite_palette2.png	1.0 1.0	0.08952 0.90142	0.08952 0.90831	0.09399 0.90952
griff_arcelite_palette2.png	1.0 1.0	0.03278 0.89870	0.03999 0.91177	0.01836 0.91177
griff_arcelite_palette2.png	1.0 1.0	0.09030 0.90831	0.09030 0.90142	0.08583 0.90952
griff_arcelite_palette2.png	1.0 1.0	0.02006 0.90710	0.02727 0.89404	0.04169 0.90710
griff_arcelite_palette2.png	1.0 1.0	0.08349 0.84171	0.10772 0.84171	0.09561 0.85268
griff_arcelite_palette2.png	1.0 1.0	0.60098 0.65672	0.60720 0.66225	0.60720 0.65114
griff_arcelite_palette2.png	1.0 1.0	0.60098 0.65314	0.60098 0.65672	0.60720 0.65114
griff_arcelite_palette2.png	1.0 1.0	0.60098 0.65314	0.60720 0.65114	0.57835 0.65114
griff_arcelite_palette2.png	1.0 1.0	0.58457 0.65314	0.60098 0.65314	0.57835 0.65114
griff_arcelite_palette2.png	1.0 1.0	0.57835 0.66225	0.58457 0.65314	0.57835 0.65114
griff_arcelite_palette2.png	1.0 1.0	0.57835 0.66225	0.58457 0.65672	0.58457 0.65314
griff_arcelite_palette2.png	1.0 1.0	0.57835 0.66225	0.60720 0.66225	0.58457 0.65672
griff_arcelite_palette2.png	1.0 1.0	0.60720 0.66225	0.60098 0.65672	0.58457 0.65672
griff_arcelite_palette2.png	1.0 1.0	0.23453 0.83149	0.21939 0.85618	0.23237 0.85618
griff_arcelite_palette2.png	1.0 1.0	0.23453 0.83149	0.21722 0.83149	0.22312 0.83475
griff_arcelite_palette2.png	1.0 1.0	0.23453 0.83149	0.22312 0.83475	0.22864 0.83475
griff_arcelite_palette2.png	1.0 1.0	0.22312 0.83475	0.21722 0.83149	0.21939 0.85618
griff_arcelite_palette2.png	1.0 1.0	0.23453 0.83149	0.22864 0.83475	0.22783 0.83637
griff_arcelite_palette2.png	1.0 1.0	0.23453 0.83149	0.22783 0.83637	0.21939 0.85618
griff_arcelite_palette2.png	1.0 1.0	0.22393 0.83637	0.22312 0.83475	0.21939 0.85618
griff_arcelite_palette2.png	1.0 1.0	0.22783 0.83637	0.22393 0.83637	0.21939 0.85618
griff_arcelite_palette2.png	1.0 1.0	0.77243 0.90927	0.77324 0.91089	0.77714 0.91089
